State,Abbreviation,City,crime_index,traffic_index,pollution_index,health_care_index,rent_index,property_price_to_income_ratio,safety_index,cpi_index,Code,lakes_count,parks_count,population,min_wage,quality_of_life
Tennessee,TN,Chattanooga,54.34330628803246,121.38559523478584,33.45815779892859,75.61728395061729,35.26380961527924,2.2834889598201085,45.65669371196756,62.95352054214357,TN,5,62,170574,7.25,196.89
New Jersey,NJ,Edison township,42.6876639984057,124.5106113818486,46.25205254515599,65.72495791245791,25.87827265854437,2.1999258294385102,57.3123360015943,69.67083732778632,NJ,8,134,100302,11.0,230.9
Florida,FL,Lakeland,46.638655462184865,72.36195974362684,19.761904761904766,86.75595238095238,31.175019334411548,2.305787312420801,53.36134453781514,65.44439694161629,FL,2,107,97640,8.56,264.11
South Carolina,SC,North Charleston,50.735294117647065,119.5608772530399,27.58620689655172,67.60276760276763,34.14589420754616,3.0697257813563525,49.264705882352935,70.88187066298536,SC,4,55,97949,7.25,202.01
North Carolina,NC,Huntersville town,37.5,216.34719151365593,31.03448275862069,89.72222222222223,30.479962251297838,4.911060820134617,62.49999999999999,73.70163882196316,NC,8,137,47103,7.25,218.27
Tennessee,TN,Johnson City,24.159663865546218,105.20819406567526,16.609195402298848,66.66666666666667,25.433112568002358,2.0853274933804062,75.84033613445379,59.007524435537405,TN,2,18,63528,7.25,266.05
New Jersey,NJ,Middletown township,48.34558823529412,141.01050827056554,21.982758620689655,71.11111111111111,40.79322952775908,3.254032124251326,51.654411764705884,72.18052963695784,NJ,6,21,66531,11.0,192.41
Utah,UT,Orem,13.235294117647056,48.313646331585616,38.43390804597703,83.33333333333333,30.56772353515615,5.322130727391309,86.76470588235294,76.7987609307756,UT,2,106,88722,7.25,342.58
California,CA,San Jose,46.525742166335675,182.71912017810558,46.54200070106847,73.23148681515617,82.11206624418826,6.28358970437136,53.47425783366433,79.35910234011875,CA,2,10,954940,13.0,185.38
Arizona,AZ,Tucson,50.52176091871778,130.92942386926882,26.153246901585653,59.04554043839758,26.473516201315718,3.1281963756393334,49.47823908128222,66.76109474281789,AZ,7,10,527160,12.0,184.45
Utah,UT,West Valley City,32.381148608732964,158.7305274983685,63.043631507172364,71.37694777229659,38.01095146984562,5.9674951265952405,67.61885139126704,64.36787191439743,UT,3,15,129653,7.25,191.63
Illinois,IL,Arlington Heights,41.205991505914106,106.78519705055861,18.864289446186,66.35401635401635,40.01010884444345,2.909877790235875,58.7940084940859,72.38386371275946,IL,4,147,75252,10.0,269.16
Iowa,IA,Cedar Rapids,43.31550802139038,85.51063276444825,21.206896551724142,58.33333333333334,29.749002126773682,1.9323071368582567,56.68449197860962,75.65470244463684,IA,9,117,126852,7.25,261.26
New York,NY,Cheektowaga town,32.96784890426759,91.322806559291,19.812192118226605,68.78306878306879,48.51568669635841,5.865893913347926,67.03215109573242,75.11237385706563,NY,6,88,88125,11.8,279.14
Pennsylvania,PA,Upper Darby township,59.73325678592917,145.97242710980467,33.14340660124866,74.84512837393022,35.1398544019146,2.0913188436324326,40.266743214070814,73.69191808660504,PA,1,35,82781,7.25,158.41
Massachusetts,MA,Weymouth Town,28.85558069381599,112.57567384234841,25.957854406130267,60.83754208754208,25.60231345677089,2.6798992907340393,71.14441930618403,70.52234933487303,MA,3,52,53828,12.75,250.97
Texas,TX,Carrollton,46.20169862816922,300.5855349463686,26.11145320197044,58.641975308641975,38.5366477414575,1.4973016672449515,53.79830137183078,73.19986363948539,TX,7,32,119564,7.25,117.83
California,CA,Concord,38.9297385620915,89.80512370302341,28.017241379310345,76.66666666666667,61.45708488140807,4.354875635135682,61.0702614379085,73.46781096287604,CA,8,32,122505,13.0,251.91
Indiana,IN,Jeffersonville township,36.51960784313725,90.32682993268367,39.56178160919541,58.50308641975308,26.760853261839316,2.3813976700588686,63.48039215686275,92.96184829541865,IN,1,98,59257,7.25,250.34
Indiana,IN,Lafayette,49.789915966386566,65.38717266246526,42.877668308702795,53.24074074074075,30.985184690307182,1.889243119071816,50.210084033613434,65.24346448345463,IN,1,28,68925,7.25,204.36
Colorado,CO,Parker town,59.08129564142372,121.07157393520197,63.47883597883599,81.64428164428165,31.489206778131646,2.8240457021429455,40.91870435857628,68.22733707377672,CO,9,55,45540,12.0,160.82
Illinois,IL,St. Charles township,36.17887845829023,111.02686361466252,31.156188160498502,76.5873015873016,28.816209412509526,2.7067280206037485,63.82112154170977,71.19545434010487,IL,0,129,50928,10.0,262.74
Utah,UT,Millcreek,42.97589869281046,119.55594242329767,13.376436781609193,81.71296296296296,49.93559465393591,3.1333440843799343,57.02410130718955,67.36576515546405,UT,7,59,58853,7.25,244.83
California,CA,Merced,73.28431372549021,81.1251387401818,33.62068965517241,87.03703703703704,32.63521967728452,3.1753292641885893,26.715686274509807,76.9270010109392,CA,7,143,79131,13.0,196.06
Connecticut,CT,Meriden,44.11764705882353,115.95566974253221,32.024002498140426,62.56715506715507,30.313346340560717,4.449078666666667,55.88235294117647,67.9070154873081,CT,6,66,60832,12.0,214.5
Minnesota,MN,Minneapolis,52.04802511260922,166.96549113293156,26.52267097476711,78.44697091866904,43.72405880696993,3.356045782202484,47.95197488739078,82.83133455464271,MN,8,36,383067,10.0,183.89
Ohio,OH,Newark,39.70588235294117,97.16810910480035,70.88122605363985,46.75925925925925,42.24519543205801,3.5065566228998617,60.29411764705882,69.22692123866335,OH,8,98,47614,8.7,221.13
Arizona,AZ,Chandler,21.17647058823529,106.02417199541685,35.25862068965517,83.33333333333333,34.41347981215631,3.2921644633137634,78.82352941176471,75.02577728247417,AZ,6,19,236454,12.0,273.61
New Jersey,NJ,Trenton,67.56827731092437,123.6489315384245,52.06896551724138,58.33333333333334,34.55130265076144,2.52564664605138,32.431722689075634,66.91180379850782,NJ,7,84,85004,11.0,147.97
California,CA,Turlock,82.3529411764706,106.13010348064064,31.72413793103448,58.765432098765444,29.99086393268241,2.090862371718278,17.647058823529417,88.58784293960288,CA,9,31,68848,13.0,114.33
Florida,FL,West Palm Beach,53.907428355957755,141.1786463166607,40.95306513409962,67.17592592592592,44.56397063422041,6.870580343010857,46.092571644042245,65.95463670712734,FL,0,103,100813,8.56,188.09
Oregon,OR,Beaverton,32.528011204481786,141.44019175876642,19.21182266009852,63.88888888888889,40.18137968439417,4.283590451392692,67.47198879551821,78.65791764962957,OR,2,90,90100,12.0,250.5
Colorado,CO,Grand Junction,41.2566844919786,114.13548836216057,19.00283624421555,70.83333333333333,24.817324732006174,4.394903182190716,58.743315508021404,75.74013063270634,CO,3,51,58846,12.0,225.86
California,CA,Yorba Linda,8.823529411764705,98.29235446907437,10.919540229885056,71.29629629629629,62.077863516573814,7.207963809205593,91.17647058823529,71.63463801034946,CA,4,145,64390,13.0,364.08
Connecticut,CT,Bridgeport,48.161764705882355,241.41322712810904,46.55172413793103,70.22816085316084,44.94150667570719,2.766047953612988,51.83823529411765,69.39060401576303,CT,4,106,144864,12.0,156.59
Texas,TX,Laredo,36.134453781512605,96.98749034300863,103.44827586206895,48.611111111111114,26.529552754788593,1.8479909463179796,63.865546218487395,76.84095909468442,TX,9,33,236807,7.25,187.75
Utah,UT,Ogden,37.84313725490197,286.33688417337584,18.50027367268747,82.87037037037038,28.614938992401644,5.312607006386097,62.156862745098046,73.69247898262805,UT,7,111,83100,7.25,178.43
Texas,TX,Wylie,7.303921568627452,171.28891920597303,16.611247947454846,77.80525030525031,11.931849091497302,1.0585278843175079,92.69607843137254,35.7078700525426,TX,2,149,42044,7.25,318.47
California,CA,Yucaipa,29.411764705882355,148.21432982553387,58.620689655172406,90.27777777777777,39.467749309413335,3.8607985454084104,70.58823529411767,79.73371183375556,CA,7,16,51474,13.0,215.98
Massachusetts,MA,Medford,27.058823529411764,305.71211744584,26.429011325068952,95.55555555555557,62.56158712839126,5.319865698088016,72.94117647058823,68.83115475718643,MA,1,88,56400,12.75,195.67
Indiana,IN,Noblesville,23.44254781587246,157.97531614006178,23.218390804597703,73.08421516754849,25.2342484164774,6.531225546177428,76.55745218412756,67.7460509992095,IN,3,136,52909,7.25,274.71
South Carolina,SC,Charleston,38.04621848739495,146.1940939427283,34.5230631437528,75.2964587394412,50.08451820493123,5.089474021796004,61.95378151260505,80.86452112830966,SC,1,52,120700,7.25,221.18
California,CA,Palo Alto,25.82442067736185,99.12811984058416,36.69540229885058,92.59259259259258,108.4039970388061,13.795354832682099,74.17557932263811,93.73704341588946,CA,6,59,64535,13.0,296.77
Florida,FL,Wellington,39.94864612511671,80.15602853247161,29.310344827586214,86.81878306878306,47.528532214464256,4.7507948385449446,60.0513538748833,64.91872541238456,FL,1,109,56830,8.56,274.04
Ohio,OH,Youngstown,67.8698752228164,97.9061471796196,42.816091954022994,71.2962962962963,21.799810772573448,1.0198391565442753,32.130124777183596,78.82259029908985,OH,5,40,66876,8.7,152.74
Texas,TX,Denton,39.87556561085973,74.01409612632945,39.08045977011495,71.2962962962963,33.5317207711862,4.224295248574977,60.12443438914027,76.61729111464632,TX,6,26,117010,7.25,236.06
California,CA,Lake Elsinore,17.647058823529417,642.8216846779684,48.27586206896552,85.18518518518518,71.13769963981207,8.249927468691517,82.3529411764706,90.42292555400759,CA,0,141,53627,13.0,49.44
California,CA,Chino,54.11764705882353,89.53308677039541,61.937602627257796,36.111111111111114,52.705718537610544,7.5031717428547156,45.88235294117647,75.75058618961663,CA,3,52,78644,13.0,171.88
North Carolina,NC,Gastonia,39.70588235294117,196.8753411988386,13.149630541871923,82.37484737484738,36.33301795428909,5.636501689189188,60.29411764705882,41.75371514714894,NC,3,145,71707,7.25,233.75
Texas,TX,Mesquite,25.0,123.69096673958313,56.89655172413793,47.22222222222222,27.43680326228623,3.9173598720608567,75.0,67.99780198930776,TX,7,42,139963,7.25,231.07
Illinois,IL,New Trier township,49.505864845938376,128.4081996808627,37.80890804597701,52.94312169312169,26.743197350007982,2.0708157836449295,50.494135154061624,68.1413903485496,IL,3,42,55433,10.0,179.24
Florida,FL,Pensacola,54.81966070742022,131.12412311812773,47.593813387423936,75.55555555555556,30.228784286939288,3.4978426781511582,45.18033929257978,66.52652656432096,FL,8,144,52014,8.56,204.09
South Carolina,SC,Rock Hill,40.882352941176464,88.3962226310001,26.724137931034484,77.77777777777777,25.796442747545253,0.9464608906082688,59.11764705882353,61.35168836004895,SC,4,101,66879,7.25,260.37
North Carolina,NC,Rocky Mount,81.61764705882355,41.18433662009291,56.89655172413793,59.11195286195286,18.31700076748775,0.7711458208986071,18.38235294117647,71.64908388491475,NC,7,128,57680,7.25,162.05
Michigan,MI,St. Clair Shores,37.98904635665943,91.4076083355489,34.57981793271246,73.3855505165029,37.04810601898345,2.724464436735165,62.01095364334057,66.35786572497261,MI,3,104,59767,9.65,261.22
New Jersey,NJ,Toms River township,22.941176470588236,100.81297095753895,21.569407603890365,67.90123456790123,26.791505726584983,12.20787298539916,77.05882352941177,76.52109680011147,NJ,2,143,91318,11.0,299.62
California,CA,Victorville,66.36029411764707,347.4421274412587,31.551724137931036,69.44444444444444,32.91739178417803,1.5099992462897571,33.63970588235294,85.0381152615238,CA,7,98,116278,13.0,62.07
Louisiana,LA,Lafayette,40.441176470588225,82.46000485135933,9.195402298850576,77.77777777777777,26.789688563810433,1.9574837087243848,59.558823529411775,85.23810228729647,LA,2,108,121836,7.25,277.94
Florida,FL,North Port,12.794117647058822,73.5393270299156,20.11494252873564,50.0,35.569809588977094,10.216825618206524,87.20588235294117,65.95809630715539,FL,0,84,57389,8.56,317.57
California,CA,Brentwood,57.352941176470594,69.23637373606957,27.17911877394636,67.36111111111111,107.06958403038708,9.917487953337849,42.647058823529406,67.54708305854318,CA,4,101,51813,13.0,245.24
Nevada,NV,Carson City,32.35294117647059,60.675022474894114,27.58620689655172,64.81481481481481,31.94940708986332,2.3981120724868843,67.64705882352939,74.95421460592007,NV,0,16,54981,8.0,259.93
New Mexico,NM,Las Cruces,38.98297780650722,133.51082831863252,24.409893267651892,57.986111111111114,22.9714968545313,2.252681791949998,61.017022193492785,54.3320202163323,NM,4,33,98284,9.0,211.01
Ohio,OH,Lorain,39.27696078431372,149.08247712049143,40.51724137931034,76.7361111111111,24.832489083329012,1.7841998879449101,60.723039215686285,69.37484320432488,OH,0,141,64076,8.7,233.9
Indiana,IN,Noblesville township,25.23634453781512,142.417445196374,29.31034482758621,79.39814814814815,52.70974956770903,5.2273561229601135,74.76365546218489,65.21412356176955,IN,9,73,51039,7.25,270.73
Florida,FL,Palm Beach Gardens,13.235294117647056,134.1571552127488,3.4482758620689653,60.0,47.146928031808265,4.467650294489928,86.76470588235294,81.64813601188762,FL,6,66,50012,8.56,308.5
Texas,TX,San Angelo,54.65686274509804,71.61579372127159,13.79310344827586,100.0,35.79554727449191,16.262988620820668,45.343137254901954,71.36214123448576,TX,7,47,93626,7.25,224.55
Tennessee,TN,Smyrna town,25.460972850678733,104.01917941207353,15.693435539704355,74.66031551509492,67.39062681869893,1.852476776939726,74.53902714932127,76.00077004519623,TN,1,106,40568,7.25,312.59
Virginia,VA,Suffolk,38.72549019607842,217.25545949524803,8.620689655172415,91.66666666666669,35.47605934611533,3.5349592979127133,61.274509803921575,65.06560499829733,VA,4,24,84813,7.25,194.93
New York,NY,White Plains,9.681372549019605,109.52138865336335,63.793103448275865,63.88888888888889,71.59109454898382,7.662733135135134,90.31862745098042,71.48187836954888,NY,0,146,56946,11.8,320.12
Texas,TX,Allen,24.632352941176467,103.85868105830222,31.03448275862069,84.72222222222223,30.904564088337608,1.9415422829562992,75.36764705882355,74.26813419750603,TX,0,19,84921,7.25,265.24
Florida,FL,Bradenton,48.96338955162485,133.54832128007442,27.134646962233173,66.20370370370371,34.021894031161224,2.2471365070802425,51.03661044837515,90.56064405672856,FL,2,140,49310,8.56,225.8
California,CA,Corona,21.71743697478992,284.3640195608394,55.17241379310346,27.08333333333333,53.236470833910246,6.938371295670164,78.2825630252101,81.9695068512319,CA,1,115,153052,13.0,178.63
New Jersey,NJ,Franklin township,39.981617647058826,130.91333829694366,18.75,73.33333333333333,43.06488403429364,3.363006769612946,60.018382352941174,73.07304377512254,NJ,4,82,62526,11.0,241.47
Texas,TX,Garland,38.89180672268908,329.78127498348863,31.03448275862069,51.38888888888889,31.6301495060638,2.5039018333271184,61.10819327731093,75.31548007616561,TX,8,118,227345,7.25,142.87
Texas,TX,Richardson,27.28763329676109,177.8259361712933,31.773399014778317,73.41269841269842,42.821632736140494,2.042975623401759,72.71236670323891,72.58262685984553,TX,8,57,99581,7.25,238.23
Indiana,IN,South Bend,64.9159663865546,46.69061129143807,9.195402298850574,62.5,23.34235162359134,1.6443337054955962,35.08403361344538,65.12182383677622,IN,5,39,101197,7.25,205.55
California,CA,Sunnyvale,29.23804137039431,123.6796498091977,33.14176245210728,72.3611111111111,95.96025191402529,8.141560385609518,70.76195862960567,66.36812746257229,CA,5,124,140462,13.0,293.6
California,CA,Arcadia,65.16544117647058,108.10528940723258,55.774479986446586,62.20460943715991,29.45758231171922,2.026797168326948,34.834558823529406,73.42727656597486,CA,9,91,56322,13.0,161.25
New York,NY,Oyster Bay town,12.5,83.32657187983605,21.551724137931036,70.83333333333333,33.18578160721104,2.7100075411955604,87.49999999999999,83.79468983024387,NY,5,101,293991,11.8,338.94
California,CA,Redwood City,34.926470588235304,101.46186409875149,3.4482758620689653,77.77777777777777,103.70879611186115,9.364254100420956,65.07352941176471,69.5302379870116,CA,1,119,77010,13.0,309.39
Alabama,AL,Auburn,19.705882352941178,3.4142135623730954,12.833823472878947,77.77777777777777,31.75914246921512,1.78042649331486,80.29411764705883,68.07769834833262,AL,4,49,53785,7.25,349.02
California,CA,Beaumont,11.911764705882357,108.03480200616315,18.390804597701152,69.67592592592592,34.66954620031682,6.921161347210262,88.08823529411765,89.74230639528052,CA,3,132,37261,13.0,329.8
Massachusetts,MA,Lawrence,79.41176470588233,97.07012262772227,21.354057819575054,68.73015873015873,76.66777385500805,14.1288136767318,20.58823529411765,77.94783808036306,MA,1,137,76551,12.75,175.33
Connecticut,CT,Milford,46.93627450980392,175.541268803518,12.64367816091954,67.21783047870005,47.72739636598921,6.0527453031894,53.063725490196084,71.30407637782265,CT,3,58,52797,12.0,193.47
Illinois,IL,Oak Park,22.794117647058822,106.20238167838076,19.41521122555605,66.66666666666666,57.40186860233837,3.2273725969807803,77.20588235294117,71.25878377349454,IL,9,100,51896,10.0,308.24
New Jersey,NJ,West New York town,23.93790849673202,188.6733056067958,36.20689655172414,72.22222222222223,28.163463621372014,10.927128542274612,76.06209150326798,73.71641094153438,NJ,7,95,49843,11.0,232.67
California,CA,Alhambra,19.938200280112046,140.8290340847606,12.902298850574716,57.02777777777778,50.40955687746384,4.8354009433636005,80.06179971988796,82.05802841731175,CA,2,79,83160,13.0,283.07
California,CA,Carson,58.25213986523402,181.71064445380046,46.16251205690861,77.31481481481481,53.476027449013756,4.712923467809521,41.747860134765986,77.90483775601474,CA,4,79,91599,13.0,155.31
Texas,TX,Cedar Park,8.823529411764705,227.86985326915737,5.172413793103448,63.097993827160494,28.926671986684,4.092052410685838,91.17647058823529,73.02774383778792,TX,6,148,55777,7.25,293.82
Florida,FL,Doral,55.88235294117647,251.06045251642362,10.689655172413792,57.29166666666667,47.94238463790808,10.359589585047305,44.11764705882353,65.64382049423499,FL,0,125,45953,8.56,148.53
Illinois,IL,Wheeling township,27.30392156862745,97.55105857835366,34.626436781609186,73.61111111111111,36.815666624746946,4.097234659846207,72.69607843137256,61.2390247077625,IL,0,87,153873,10.0,278.03
Louisiana,LA,Kenner,64.53991592357396,123.59468184305355,49.78853553904264,62.697866344605465,41.01773594469779,5.4559190012110745,35.460084076426064,77.0072627630471,LA,2,44,66635,7.25,143.79
Connecticut,CT,Danbury,27.94117647058824,88.33792637694663,24.13793103448276,79.62962962962962,47.70052283199935,2.64481205970892,72.05882352941175,82.95760735680832,CT,5,31,81308,12.0,277.83
Washington,WA,Everett,69.53781512605042,258.40593556077454,22.988505747126432,81.66666666666667,44.61833520285477,4.375904435763889,30.46218487394958,76.07857295767054,WA,7,131,103173,13.5,121.6
California,CA,Fremont,38.422342621259034,150.95767428432654,27.5615763546798,84.62962962962962,73.50450670662114,8.045566238042497,61.577657378740966,81.75662383049833,CA,0,43,214553,13.0,228.72
South Carolina,SC,Greenville,39.15723981900452,119.6985360698149,12.632345413385234,73.84259259259258,35.725407350778376,1.9804632992994025,60.84276018099548,76.64238203112984,SC,3,118,59414,7.25,264.8
Illinois,IL,Niles township,45.751633986928105,144.61951729984145,50.08165955608784,59.142585809252466,49.22537189649079,4.519423404137798,54.248366013071895,80.1991126814998,IL,0,109,105982,10.0,203.2
Texas,TX,Pflugerville,35.428450656996034,161.4110475431414,36.2667487769947,70.68610083864694,50.18457204340368,3.706640971688686,64.57154934300397,63.30040390760618,TX,5,134,48717,7.25,246.43
New York,NY,Smithtown town,59.12324929971988,124.16589746964442,13.912835249042146,57.816358024691354,34.54090259310737,2.720034763561431,40.87675070028012,78.8976541250014,NY,3,135,117858,11.8,209.19
New York,NY,Albany,52.22365869424693,120.11607522024185,23.53448275862069,68.66605616605618,33.89750795955103,1.8839648466841217,47.77634130575307,72.54629668240305,NY,4,67,97753,11.8,204.4
Virginia,VA,Alexandria,59.7117303539881,156.44025516700742,25.97930087154225,64.49074074074073,54.8815362842944,3.566479719452933,40.288269646011905,93.51985706951928,VA,2,23,140729,7.25,157.94
California,CA,Redlands,27.205882352941174,106.96937877356216,24.499494758115446,55.555555555555564,41.10307023748902,8.015432743845142,72.79411764705883,73.03325151072168,CA,7,149,68807,13.0,292.16
Arkansas,AR,Springdale,31.21229260935144,89.653788339062,12.21264367816092,57.57575757575757,27.921448252411913,3.4672735243466253,68.78770739064858,70.90485137838908,AR,3,22,71129,10.0,255.99
Michigan,MI,Detroit,73.35905358595909,234.39567264458645,58.48125843054849,62.883775264043464,41.4357070021392,1.4970581042185878,26.640946414040915,69.53086205280317,MI,4,44,711131,9.65,77.68
California,CA,El Cajon,22.058823529411764,105.20819406567526,50.0,87.5,56.64940965062233,13.177698599539369,77.94117647058823,63.94611667217396,CA,2,117,99823,13.0,290.19
Massachusetts,MA,Lynn,16.176470588235293,151.49890692612314,27.58620689655172,80.29981478334884,40.29846547081943,2.860746255685151,83.82352941176471,77.9303857878723,MA,5,10,90532,12.75,263.34
California,CA,Rialto,39.338235294117645,114.24158559208885,58.045977011494244,58.33333333333334,35.76007420962529,19.31843879849812,60.661764705882355,78.26098650786597,CA,8,29,99329,13.0,184.61
Illinois,IL,Wheaton,15.196078431372552,116.50889515656182,23.227969348659006,65.31084656084656,39.12786548923439,2.1804586,84.80392156862746,75.1258751454099,IL,2,14,53104,10.0,280.59
North Carolina,NC,Fayetteville,74.87071751777634,132.53480413241087,48.3833407971339,72.77777777777777,26.527402872069413,3.4715631679389314,25.12928248222366,78.60478393109977,NC,7,60,208337,7.25,125.32
Maryland,MD,Gaithersburg,50.0,46.35325903035653,15.229885057471266,98.61111111111111,56.64940965062232,2.8888648461378743,50.0,69.76359080287708,MD,4,16,60185,11.0,255.02
Wisconsin,WI,La Crosse,54.411764705882355,139.7455093920616,27.58620689655172,86.1111111111111,28.700934301169184,2.4632489523809524,45.588235294117645,68.99234116080882,WI,7,128,51376,7.25,213.46
California,CA,Long Beach,56.18190379600115,178.03213383126098,43.582406437376,79.28240740740742,55.653305855345536,8.050612705143164,43.818096203998834,67.00090739919834,CA,6,75,462431,13.0,169.45
California,CA,Vallejo,64.21568627450979,274.89949667759413,27.58620689655172,52.77777777777778,44.26071048129742,4.773423698512586,35.784313725490215,68.70299970403819,CA,3,55,116137,13.0,84.62
Illinois,IL,Addison township,45.23420479302832,99.41501046039245,27.375478927203066,75.32407407407408,49.697773552597894,3.9069834568580646,54.76579520697168,70.92595919905858,IL,1,121,88734,10.0,253.67
Illinois,IL,Bloomington,57.352941176470594,97.57986292862154,12.06896551724138,82.4074074074074,23.74007992664125,2.115238649612725,42.647058823529406,59.806249354367246,IL,0,122,76848,10.0,228.33
Arkansas,AR,Conway,38.088235294117645,294.4227299917877,34.26724137931034,100.0,21.2569653859783,1.9345633387328764,61.911764705882355,70.70111223393353,AR,6,100,59592,10.0,164.82
Oregon,OR,Corvallis,46.470588235294116,97.9061471796196,31.896551724137932,44.444444444444436,32.308706239307725,5.182940286309926,53.529411764705884,61.59073882643776,OR,0,43,54401,12.0,199.75
Texas,TX,DeSoto,49.713758107277,167.36287750392694,41.91665595857071,65.61277920488446,48.27814734909453,2.0887184871055435,50.286241892723,65.07802249664962,TX,1,86,49344,7.25,184.81
Alabama,AL,Hoover,61.4778118454589,116.1016078148064,33.48174813692055,72.9700854700855,27.87474038584293,2.6759113175388096,38.52218815454109,75.16680815937524,AL,0,112,80953,7.25,189.65
California,CA,San Bernardino,73.52600170502986,203.59211610869784,98.27586206896551,66.66666666666667,45.5775136468005,9.062315882268278,26.47399829497016,73.83342091814012,CA,5,78,210637,13.0,62.22
Utah,UT,Sandy,52.30280748663101,115.78052207220793,39.9384236453202,52.77777777777778,37.40795931388343,2.741318657142845,47.69719251336899,71.30874024492259,UT,2,29,90227,7.25,177.63
Texas,TX,Texas City,46.241830065359466,125.89695869331831,32.298850574712645,83.7962962962963,31.683896574043512,6.356400666738097,53.758169934640534,76.01832723778172,TX,9,32,45284,7.25,202.92
Nevada,NV,Las Vegas,55.93178263607768,127.7418230744598,53.448138510880725,56.03250354142283,37.53905273082647,3.044550089644368,44.06821736392232,69.80462734468448,NV,4,134,584576,8.0,200.21
California,CA,Livermore,25.980392156862745,360.8873288999045,32.52873563218391,58.33333333333334,70.67201968653066,3.1620882787947138,74.01960784313725,67.12980938855955,CA,2,107,81599,13.0,164.46
Illinois,IL,Lockport township,45.20308123249299,153.25012645999843,6.321839080459769,59.027777777777786,35.13177098494239,2.149231945867838,54.796918767506995,56.94713303513322,IL,1,89,60133,10.0,219.04
Florida,FL,Orlando,51.928708733205006,178.92119997343656,35.57729442408529,62.4964375484727,40.50494677241704,3.143518488374798,48.071291266794994,70.25077470651593,FL,9,116,239326,8.56,189.59
Florida,FL,Pembroke Pines,21.568627450980397,192.66416045416526,13.79310344827586,58.33333333333334,53.10210316396097,3.8694306768558953,78.4313725490196,66.3177359266729,FL,9,11,155265,8.56,239.1
California,CA,Porterville,14.670868347338935,218.96691941924612,13.505747126436784,65.74074074074075,41.90712637446559,1.598038460616134,85.32913165266105,78.60302922250168,CA,7,35,58197,13.0,247.43
California,CA,Rocklin,25.490196078431374,259.8096416285588,3.4482758620689653,55.555555555555564,46.92119034629344,2.65413018624008,74.50980392156862,59.05428556359076,CA,5,146,57474,13.0,239.52
California,CA,San Buenaventura (Ventura),46.178451178451176,161.3783247542773,40.11494252873563,58.05555555555555,50.28079159649613,4.323850287472512,53.821548821548824,75.54614897869938,CA,1,146,107435,13.0,212.25
New York,NY,Union town,37.13235294117647,106.1145839901295,26.628352490421456,77.29846014492753,34.767007550253375,3.7151546032615284,62.86764705882352,68.80778966269943,NY,0,146,56340,11.8,272.54
California,CA,Encinitas,5.882352941176472,103.8504391206771,19.82758620689655,94.44444444444444,52.887114892042106,4.005921595478189,94.11764705882355,80.0443077690754,CA,6,40,59684,13.0,337.4
Virginia,VA,Harrisonburg,42.50700280112045,107.50875641553792,21.03448275862069,48.611111111111114,32.38260845777984,3.523636657929053,57.49299719887955,81.79747252945026,VA,1,77,48993,7.25,229.08
Connecticut,CT,Hartford,62.40778083808775,169.7442039087836,46.79838839321597,66.48148148148147,36.922981603813106,2.2529520312713367,37.59221916191226,83.54082907737256,CT,4,142,125354,12.0,164.06
Virginia,VA,Newport News,51.17647058823529,116.48330617548166,71.55172413793103,70.55555555555556,28.504588583686708,2.787899673053528,48.82352941176471,76.0096627266935,VA,1,125,180888,7.25,195.84
Massachusetts,MA,Revere,52.058823529411775,87.96497543842979,34.003831417624525,68.88888888888889,55.78945656294685,2.689712463565069,47.941176470588225,83.28985460737522,MA,4,13,51845,12.75,202.65
Oklahoma,OK,Tulsa,51.34648277760302,107.03675571144122,29.35632652649145,67.79106280193237,28.407758189305092,2.2451965489221783,48.65351722239698,64.29598962935918,OK,1,81,392403,7.25,217.23
Illinois,IL,Capital township,29.840686274509807,78.93017284024563,48.70689655172414,82.87037037037038,48.53360238568497,4.323963383905211,70.1593137254902,72.80379835086042,IL,8,23,116967,10.0,261.71
Connecticut,CT,Fairfield town,32.52450980392157,223.79388760903453,30.926724137931032,95.0,28.38113924668987,4.151936688967352,67.47549019607844,70.1754407047018,CT,0,23,59701,12.0,185.44
New York,NY,Huntington town,36.2113711097087,117.1961481849619,18.23159148716958,74.31445868945869,34.75038493162073,2.1427198933925014,63.78862889029129,67.64511178979618,NY,9,117,203198,11.8,273.05
California,CA,Irvine,18.57291143427404,110.01623684393002,35.66243194192378,78.64774114774113,68.70285953606621,4.483470412763843,81.42708856572594,78.98843175845123,CA,1,131,213450,13.0,322.48
California,CA,La Habra,8.823529411764705,125.95922007054577,31.89655172413793,44.929792429792435,62.077863516573814,5.403135978355648,91.17647058823529,68.58993045378166,CA,5,85,59108,13.0,307.91
California,CA,Modesto,63.91246221808882,117.04193459046864,56.89655172413793,70.69444444444444,36.27712100359018,11.844445945945944,36.08753778191119,68.16250158978022,CA,3,22,203301,13.0,132.41
South Dakota,SD,Sioux Falls,42.84349769319493,99.21533519817785,13.065134099616857,66.61706349206351,30.73096105876312,1.8563062837453819,57.15650230680507,73.85528612058951,SD,4,43,154533,9.3,237.36
California,CA,Union City,26.470588235294123,151.22465220339382,42.75862068965517,73.86621315192744,22.251286143603078,9.583249741133917,73.52941176470588,70.93984186147257,CA,7,19,69630,13.0,214.6
